,Feature 1 Name,Feature 2 Name,Correlation Type,r-Value,p-Value,Adjusted p-Value
753,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 5,MICROBIOME-IMAGE,-0.017404791212678985,0.9272653680615974,0.9796352088906035
754,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 6,MICROBIOME-IMAGE,0.3590028267468585,0.051380021539818806,0.733935472901203
755,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 7,MICROBIOME-IMAGE,0.05824803459176566,0.7598019527767955,0.954620054737919
756,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 8,MICROBIOME-IMAGE,0.048037223746994,0.8009822516007896,0.954620054737919
757,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 9,MICROBIOME-IMAGE,0.24250675756332718,0.19663449759052523,0.8248565078412803
758,Microbiome_RELA_s__Parasutterella_excrementihominis,Component 10,MICROBIOME-IMAGE,-0.16592567622753965,0.3808711155165385,0.8980496376191399
759,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_sdi_r,MICROBIOME-MICROBIOME,-0.35714631568417277,0.05268514345929244,0.733935472901203
760,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,0.42212420287817426,0.02014573357759855,0.48894170111250335
761,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.03001189168225486,0.8749041973472063,0.973974710449916
762,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.040555616476642804,0.8314979323729308,0.9552883548891256
763,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.1714952094155969,0.3648598060895968,0.8980496376191399
764,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,0.32094434996180043,0.08376043938294685,0.733935472901203
765,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.2649002719325178,0.15716063550995607,0.8088843157511305
766,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,0.3218726054931433,0.08281919509395848,0.733935472901203
767,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,0.013641518730433544,0.9429632363124199,0.9801066420629726
768,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.2636475694323787,0.15920583720774084,0.8088843157511305
769,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.17147898418408808,0.3649058647593315,0.8980496376191399
770,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,0.09249237981422236,0.6268823600386915,0.9277015520790266
771,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,0.03206398684001587,0.8664241890273388,0.9685337428046402
772,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Lachnospira_pectinoschiza,MICROBIOME-MICROBIOME,0.4156264141587741,0.02236027120793297,0.48894170111250335
773,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Roseburia_faecis,MICROBIOME-MICROBIOME,0.3238732524118379,0.0808181150085281,0.733935472901203
774,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Faecalibacterium_prausnitzii,MICROBIOME-MICROBIOME,-0.2693098130439755,0.15011126128282173,0.8088843157511305
775,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Flavonifractor_plautii,MICROBIOME-MICROBIOME,0.24543276835556246,0.1911206179892571,0.8248565078412803
776,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Ruminococcus_bromii,MICROBIOME-MICROBIOME,-0.04488958157602222,0.8137884886882313,0.954620054737919
777,Microbiome_RELA_s__Parasutterella_excrementihominis,Microbiome_RELA_s__Dialister_invisus,MICROBIOME-MICROBIOME,0.2439388260822692,0.19392226027783735,0.8248565078412803
778,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Age,MICROBIOME-CLINICAL,0.18570693488606338,0.325843956889154,0.8980496376191399
779,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Gender,MICROBIOME-CLINICAL,0.11801176125792641,0.5345418159742731,0.9109128779726916
780,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Lesions Contoured,MICROBIOME-CLINICAL,0.061311183854899955,0.7475672251904901,0.954620054737919
781,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Race,MICROBIOME-CLINICAL,0.1497471685078413,0.42963513325003827,0.9008379846616394
782,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Performance Status (ECOG),MICROBIOME-CLINICAL,0.22627502268832417,0.2292208997278938,0.8580882799559815
783,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Diagnosis,MICROBIOME-CLINICAL,-0.12728093124741213,0.5026934868982433,0.9109128779726916
784,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Assigned Treatment Arm,MICROBIOME-CLINICAL,-0.2923693707022636,0.11692593287524633,0.7598723344035173
785,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Best Response RECISTv1,MICROBIOME-CLINICAL,0.25384855166300385,0.17586373963092308,0.819486410026126
786,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Gr1 Gr2 Toxicities,MICROBIOME-CLINICAL,0.11801176125792641,0.5345418159742731,0.9109128779726916
787,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Gr3 Toxicities,MICROBIOME-CLINICAL,-0.16024047853554818,0.39762797339751793,0.8980496376191399
788,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 1,MICROBIOME-IMAGE,-0.288360577122408,0.1222640103507032,0.7598723344035173
789,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 2,MICROBIOME-IMAGE,-0.03365881300906156,0.8598437572120068,0.9682813052737647
790,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 3,MICROBIOME-IMAGE,0.0944456245627399,0.6195901987883254,0.9233896202732097
791,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 4,MICROBIOME-IMAGE,0.12308073413761317,0.5170066206872477,0.9109128779726916
792,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 5,MICROBIOME-IMAGE,-0.33030850079788027,0.07463239099277624,0.733935472901203
793,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 6,MICROBIOME-IMAGE,0.05927970052342185,0.7556747953965524,0.954620054737919
794,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 7,MICROBIOME-IMAGE,0.1456873995914605,0.4423872342020425,0.9008379846616394
795,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 8,MICROBIOME-IMAGE,-0.01507111030256488,0.9369971497986203,0.9796352088906035
796,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 9,MICROBIOME-IMAGE,0.14819925130855463,0.43447329315609917,0.9008379846616394
797,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Component 10,MICROBIOME-IMAGE,-0.2027064335694976,0.28269095230778746,0.8938566070476145
798,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_sdi_r,MICROBIOME-MICROBIOME,-0.3396023521511286,0.0663518486695784,0.733935472901203
799,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Bacteroides_caccae,MICROBIOME-MICROBIOME,0.44283945772369804,0.014257981556726803,0.37848110453666045
800,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Bacteroides_ovatus,MICROBIOME-MICROBIOME,0.16742151372575206,0.37653136261873266,0.8980496376191399
801,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Bacteroides_thetaiotaomicron,MICROBIOME-MICROBIOME,-0.05357647416820971,0.7785699181905656,0.954620054737919
802,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Bacteroides_uniformis,MICROBIOME-MICROBIOME,0.4184744960678848,0.021366182522875102,0.48894170111250335
803,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Bacteroides_vulgatus,MICROBIOME-MICROBIOME,0.35718531417078764,0.05265746101644692,0.733935472901203
804,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Alistipes_putredinis,MICROBIOME-MICROBIOME,-0.20221213840045377,0.2838913656206473,0.8938566070476145
805,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Parabacteroides_distasonis,MICROBIOME-MICROBIOME,0.3109672425762553,0.09440099819328589,0.733935472901203
806,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Parabacteroides_merdae,MICROBIOME-MICROBIOME,-0.045638924238347936,0.8107353738345235,0.954620054737919
807,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Eubacterium_eligens,MICROBIOME-MICROBIOME,0.2413902058531983,0.19876730359742156,0.8295492568504634
808,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Blautia_wexlerae,MICROBIOME-MICROBIOME,0.3472835302995352,0.06006357056369546,0.733935472901203
809,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Fusicatenibacter_saccharivorans,MICROBIOME-MICROBIOME,-0.010068065796937037,0.957888803726058,0.9911915103443381
810,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Eubacterium_rectale,MICROBIOME-MICROBIOME,0.02609887610318523,0.8911111426952658,0.978285125563541
811,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Lachnospira_pectinoschiza,MICROBIOME-MICROBIOME,0.4958395289543845,0.005328740217063325,0.29059396650385333
812,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Roseburia_faecis,MICROBIOME-MICROBIOME,0.0947389721629562,0.6184980539916908,0.9233896202732097
813,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Faecalibacterium_prausnitzii,MICROBIOME-MICROBIOME,-0.4591317608875611,0.010704642338064688,0.321082492527734
814,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Flavonifractor_plautii,MICROBIOME-MICROBIOME,0.40846761534949577,0.02502767490862226,0.48894170111250335
815,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Ruminococcus_bromii,MICROBIOME-MICROBIOME,-0.21212278024290976,0.2604445127148074,0.8915920952123118
816,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Dialister_invisus,MICROBIOME-MICROBIOME,0.22872943845717525,0.22407400669225908,0.8580882799559815
817,Microbiome_RELA_s__Proteobacteria_bacterium_CAG_139,Microbiome_RELA_s__Parasutterella_excrementihominis,MICROBIOME-MICROBIOME,0.5835142488562979,0.0007125810043012148,0.07267742092098833
